timestamp,cid,activate/deactivate,bid/ask,orderid,price,qty
11:25:15:254,RBLJ_404,activate,ask,FLRLAOUXDM,13826,81
11:25:15:630,VXLP_960,activate,ask,PTUAURWEDA,13773,40
11:25:15:784,LMCM_188,activate,bid,EZWVJOZJHV,13731,168
11:25:16:278,ZBVS_913,activate,ask,FKKJHDNPEJ,13734,24
11:25:16:668,ZBVS_913,deactivate,ask,RVONSUJKRV,None,None
11:25:17:089,DJGA_355,activate,ask,DTFPJQMSTW,13738,45
11:25:17:601,LWCA_600,activate,ask,YHUCNTPZWT,13741,40
11:25:17:662,TFST_877,activate,ask,HRCPMHQZIR,13882,150
11:25:18:250,TFST_877,deactivate,bid,QUHWJOTPGU,None,None
11:25:18:357,HPOX_202,activate,bid,CHFLEIZLVC,13423,50
11:25:18:479,VSND_685,activate,ask,ROQOWHKILG,13732,48
11:25:18:854,USBV_898,activate,ask,XJHJLBMFDW,14113,90
11:25:19:102,GOKJ_013,activate,ask,NFICLDMKTN,13795,12
11:25:19:112,LQLX_167,activate,ask,KAKWJDWDSR,14128,54
11:25:19:607,TSAO_461,activate,ask,POLFVEJNPF,14067,240
11:25:19:833,USBV_898,activate,bid,LGXXYFSFKS,13332,210
11:25:20:167,XOJB_190,activate,bid,CWSQMGOFYT,13654,528
11:25:20:562,TFST_877,activate,ask,JFTNSZTOBL,13888,162
11:25:21:250,TSAO_461,activate,ask,ZIISVEYYLC,13780,100
11:25:21:852,GOKJ_013,activate,bid,UYVPNTVXMX,13637,64
11:25:22:240,LFDQ_061,activate,bid,GBPBBBYYPD,13532,72
11:25:22:584,GMCR_054,activate,bid,OZEVQRDYCY,13714,135
11:25:23:079,SUEP_957,activate,ask,NKEALXDTFC,13899,72
11:25:23:749,AIWX_780,activate,bid,CGUKILKEGU,13638,25
11:25:23:860,AGKW_757,activate,bid,LJHUZDSGVZ,13729,72
11:25:24:130,TLKP_290,activate,bid,SCLEXTCCOR,13646,144
11:25:24:589,TLKP_290,deactivate,ask,YJSLLGRFRT,None,None
11:25:25:245,PLPT_189,activate,bid,ZVYZJDHYHX,13574,24
11:25:25:871,DAAN_057,activate,bid,NDKRWPSLAJ,13710,576
11:25:26:264,TSDU_755,activate,bid,YGOCBBMOON,13722,300
11:25:26:396,TSDU_755,deactivate,ask,GURTYHETOR,None,None
11:25:26:531,LZHC_008,activate,bid,ZCENHFBREJ,13667,50
11:25:27:144,SYIY_540,activate,bid,CXQWZPETUQ,13556,135
11:25:27:294,ZAXI_217,activate,ask,CCAGNGXVKP,14020,216
11:25:27:354,ZAXI_217,deactivate,ask,CUBWAKOHTG,None,None
11:25:27:894,MCWL_141,activate,ask,KXSAJRDRZP,13746,180
11:25:28:129,GUDK_472,activate,bid,OGPUUIGDNJ,13159,32
11:25:28:374,GHXZ_344,activate,bid,LABVGPLLXK,13507,144
11:25:28:875,LAQV_775,activate,bid,GPDXJQQDUP,13721,240
11:25:28:967,GYWV_414,activate,bid,CBAKZBKANW,13419,15
11:25:29:522,BMDN_002,activate,bid,TYCXDEYLAT,13541,96
11:25:29:678,AIWX_780,activate,bid,YDDOABTALA,13112,288
11:25:29:695,PLFG_686,activate,bid,SOYZUVOPYY,13596,360
11:25:30:203,SUEP_957,activate,ask,BLYJPHURDF,13752,280
11:25:30:327,ESUD_912,activate,ask,GVTGXVJLVL,13796,64
11:25:30:352,ESUD_912,deactivate,ask,ZHJDPOEEIP,None,None
11:25:30:517,PUUJ_280,activate,ask,USASMZZYEI,13734,96
11:25:30:752,GHXZ_344,activate,ask,NKAKWZFMQX,13735,189
11:25:30:806,FZSQ_738,activate,bid,WBXBKTDVOT,13628,350
11:25:30:878,FZSQ_738,deactivate,bid,EBHIYQKTNK,None,None
11:25:31:569,FZSQ_738,deactivate,bid,CGTVDLMQIR,None,None
11:25:31:764,ZTBU_684,activate,ask,SJQYCWYDOE,13770,56
11:25:32:114,ZTBU_684,deactivate,bid,FBYHZDRQRD,None,None
11:25:32:284,AIWX_780,activate,bid,NPMILKICXR,13629,108
11:25:32:455,TKNN_074,activate,ask,YWZFBKKERI,13752,162
11:25:32:854,RSMB_782,activate,bid,ABSFWZJECW,13619,150
11:25:32:987,EAVH_368,activate,bid,VQNKZHDAEL,13723,100
11:25:33:595,YFOU_374,activate,ask,WUCKDXZIPF,13762,243
11:25:33:739,YFOU_374,deactivate,ask,AJSYDMGKSG,None,None
11:25:33:883,NFCJ_991,activate,bid,MNONWJTDFQ,13697,210
11:25:34:504,SIYH_686,activate,bid,ENRGTBZEGY,13666,15
11:25:34:505,NKSJ_645,activate,ask,WGXIJQXPIJ,13734,480
11:25:34:589,RSMB_782,activate,ask,KNWUJKNCWD,13803,864
11:25:34:921,CLPE_513,activate,ask,LVRBLACFIR,13783,80
11:25:35:210,CLPE_513,deactivate,ask,RGAYAGSBQY,None,None
11:25:35:305,CLPE_513,deactivate,ask,MXNEUOKPOA,None,None
11:25:35:454,TFST_877,activate,ask,MVBLCWSUKH,13732,180
11:25:35:707,RWFP_299,activate,ask,GYUFHTPAGG,13811,30
11:25:35:973,ZBVS_913,activate,bid,PLMZBXMBZQ,13695,200
11:25:36:050,PLFG_686,activate,ask,TLLFAICIIR,13740,180
11:25:36:503,NFCJ_991,activate,ask,BTMEMDVPUN,13736,84
11:25:37:056,TOEY_561,activate,ask,QESAKETHGW,13769,120
11:25:37:640,PLFG_686,activate,bid,YLREQYZIJH,13715,240
11:25:37:750,XOJB_190,activate,ask,TUZHMWEXIX,13734,70
11:25:38:393,NFCJ_991,activate,bid,WAYVZJXCZJ,13726,144
11:25:38:403,PLFG_686,activate,ask,VABTUYGLVD,13761,84
11:25:38:587,KDVX_065,activate,bid,AFSSDINBWW,13652,120
11:25:39:196,AHPS_810,activate,ask,FODGCIKVFE,13831,108
11:25:39:732,BMDN_002,activate,ask,TJYLQJPHOX,13753,36
11:25:40:335,BFDD_288,activate,ask,AFLXCZOLOH,13954,64
11:25:40:968,FJGE_609,activate,bid,TZFQQLNENT,13715,16
11:25:41:360,GHXZ_344,activate,ask,PZLNYAMZJL,14025,1008
11:25:41:638,BDUV_963,activate,ask,YEGRIJAJBC,13918,360
11:25:42:229,BDUV_963,deactivate,bid,VLADDLOWNG,None,None
11:25:42:659,YCMY_801,activate,bid,PBBZDRLUCS,13394,108
11:25:42:694,CLPE_513,activate,ask,EZBOXHOLLH,13772,8
11:25:43:107,CLPE_513,deactivate,bid,AHQIEWWQVG,None,None
11:25:43:405,RPVI_427,activate,ask,BPISMIAWOC,13779,24
11:25:43:649,RPVI_427,deactivate,bid,TFXFCJBXEW,None,None
11:25:43:702,RPVI_427,deactivate,bid,SVEHXLKZUW,None,None
11:25:43:892,WXCX_121,activate,ask,FOALNTAZHB,13789,525
11:25:44:298,WXCX_121,activate,ask,YIETJYSSVR,13938,288
11:25:44:659,TTGN_389,activate,ask,LLDDWPRJGR,13742,72
11:25:44:989,FFLO_530,activate,bid,YGSXSIXHBZ,13655,30
11:25:45:603,KZQQ_502,activate,ask,JTPJEBKOII,13743,36
11:25:46:053,GZTK_332,activate,ask,MSHTYAOMUM,13738,160
11:25:46:748,ZVJA_679,activate,bid,LKMGXQETMX,13701,336
11:25:47:123,WXCX_121,activate,ask,XHHZVAQXGW,14021,45
11:25:47:307,LAQV_775,activate,ask,OOJHHVMCQD,14053,96
11:25:47:906,ZAXI_217,activate,ask,TTNVKKZFHW,14078,126
11:25:48:171,YKYS_500,activate,ask,VNSNELTGMT,13771,24
11:25:48:548,WNPO_051,activate,bid,VOLBNWUAJN,13730,90
11:25:49:155,VBWU_693,activate,ask,ESTUFIYDVU,13799,450
11:25:49:212,ROEX_888,activate,ask,KOJYXANWYI,13767,360
11:25:49:784,MCWL_141,activate,ask,PXABIYRHOO,13969,84
11:25:50:345,PLPT_189,activate,bid,SSYIFHFOQE,13598,336
11:25:50:515,VXLP_960,activate,bid,SABAQFJUXV,13731,84
11:25:50:966,ZVJA_679,activate,ask,TSTIDKIZJT,13750,240
11:25:51:015,USBV_898,activate,ask,XYJUYHUBCX,13753,45
11:25:51:396,USBV_898,deactivate,ask,ZRVVQQVNKG,None,None
11:25:51:838,VBWU_693,activate,bid,SBOHMLBZVE,13679,64
11:25:52:347,YLKV_982,activate,ask,JLBIKUWZQW,13736,90
11:25:52:543,LAQV_775,activate,bid,TXDEUNNENV,13489,72
11:25:53:173,WXPU_028,activate,ask,TWXXZBSJKO,14221,112
11:25:53:327,VCIO_035,activate,bid,CGWVPRGOSA,13731,108
11:25:53:358,MUMV_408,activate,ask,VKVSJBQQAT,14079,120
11:25:53:416,YKYS_500,activate,ask,QDSQVGVKXE,13732,78
11:25:53:432,RSMB_782,activate,ask,FZNSQUEOZP,13732,216
11:25:53:773,EDAZ_814,activate,ask,VWPAIWWDAK,13761,32
11:25:54:115,ZABL_910,activate,ask,TQMGEMMYDV,13733,120
11:25:54:746,AJWE_569,activate,ask,OZJFSSRHSR,13797,297
11:25:55:188,JHTZ_953,activate,bid,XTSXDROYVW,13691,18
11:25:55:539,GHHY_942,activate,ask,BWPZNFZBTL,13763,392
11:25:55:746,PMWA_283,activate,ask,GGAEOZCXKH,13932,120
11:25:56:157,PCSH_366,activate,ask,QFIGGLRWOL,13737,81
11:25:56:676,ILQT_147,activate,ask,EKFDORKIYG,13938,72
11:25:57:118,ILQT_147,deactivate,ask,BJPGUNRHPY,None,None
11:25:57:528,VDYK_729,activate,ask,UTTJIYHSGY,14140,252
11:25:57:748,PMWA_283,activate,bid,LRSUQAMYLT,13717,540
11:25:58:142,WNPO_051,activate,ask,ZWBTQKLVPC,13850,36
11:25:58:374,WXCX_121,activate,bid,WTSFSGCQYK,13589,60
11:25:58:750,PLFG_686,activate,ask,NVQUJTMELK,13803,468
11:25:59:341,NCDC_493,activate,bid,SJTUHJWCNV,13583,88
11:25:59:700,PLPT_189,activate,ask,DEJRQKROTO,13959,1600
11:25:59:964,WQMD_156,activate,ask,NBXHSFKNEL,13767,60
11:26:00:618,AGKW_757,activate,bid,HXBICZCYFP,13697,144
11:26:00:668,BMDN_002,activate,ask,ZJPWQANZXY,13860,432
11:26:01:044,ROEX_888,activate,ask,DBZPWJBZQJ,13874,160
11:26:01:468,FJGE_609,activate,bid,CXIMLKLTZA,13720,100
11:26:01:938,ZAXI_217,activate,ask,LBLRMEAPCO,13757,80
11:26:02:039,XPKU_205,activate,ask,OCJICDBGJR,14045,96
11:26:02:506,TFST_877,activate,ask,HWZSDIXUEX,13849,100
11:26:02:607,JHNQ_723,activate,ask,ACSNSDHWYV,13737,21
11:26:02:971,YFOU_374,activate,ask,KNZNEUWNTX,13738,96
11:26:03:353,YLKV_982,activate,bid,CVSJBYZPTO,13398,48
11:26:03:882,KJDQ_398,activate,bid,IZUMRIEZFV,13723,8
11:26:04:284,AJWE_569,activate,ask,OSPGDTTFBD,13870,12
11:26:04:334,DOTZ_154,activate,ask,RHDVZTSWGH,13746,48
11:26:04:335,LVBW_250,activate,ask,NRAKZFOVPR,13864,60
11:26:04:615,PLPT_189,activate,ask,ZKNTIKECDR,13749,12
11:26:05:115,RJHA_711,activate,bid,EFQUFFDSLT,13369,50
11:26:05:264,YIZD_457,activate,ask,NPQUGERLJN,13867,252
11:26:05:583,SUEP_957,activate,bid,NQPIVEWFIF,13106,18
11:26:06:067,ZVJA_679,activate,ask,VMZDOBYCOT,13765,180
11:26:06:140,ZBVS_913,activate,bid,TQLMASDCVF,13731,144
11:26:06:273,PCSH_366,activate,bid,HRSKGJKASF,13507,756
11:26:06:882,MDWV_305,activate,ask,TCKJGQEPYH,13753,45
11:26:07:441,MDWV_305,deactivate,ask,DYZYBTTASI,None,None
11:26:07:679,SYIY_540,activate,bid,WDTOKMSGPS,13712,320
11:26:08:148,DOTZ_154,activate,ask,CGHVSDCPTV,13761,60
11:26:08:184,WTJS_734,activate,bid,SOEKYDSXBN,13529,54
11:26:08:623,SGQU_037,activate,ask,NKDQKBEYRM,13734,378
11:26:09:057,FZSQ_738,activate,bid,MDENMMBHEY,13731,90
11:26:09:512,JVMG_863,activate,bid,BCOZIXZXMT,13726,216
11:26:09:857,KZQQ_502,activate,bid,QGFVFBJDOT,13518,216
11:26:10:254,GMCR_054,activate,bid,CSEQCSQUPK,13619,192
11:26:10:556,LAQV_775,activate,bid,BVVVBYPQOS,13660,40
11:26:10:725,HPOX_202,activate,ask,YTFBFUGPTE,13732,96
11:26:10:736,CLPE_513,activate,bid,VNXTMAXMKM,13146,60
11:26:11:368,JHNQ_723,activate,bid,AASGJLFUMP,13466,288
11:26:11:841,YCMY_801,activate,ask,LSDIXLGMEL,13741,180
11:26:12:493,YCMY_801,deactivate,ask,DVAICPXTUM,None,None
11:26:13:041,YCMY_801,deactivate,ask,YXBWNIJEIV,None,None
11:26:13:120,LVZD_988,activate,ask,CTGAMUKFEY,14197,360
11:26:13:371,PMWA_283,activate,bid,JSKSXEZLFC,13726,180
11:26:13:567,EAVH_368,activate,bid,DHGHOVCSLN,13693,72
11:26:13:689,JVMG_863,activate,ask,ZURSOIUTRT,13754,36
11:26:13:784,FJGE_609,activate,bid,ODWCORDAZE,13695,72
11:26:13:942,WNPO_051,activate,ask,YHKOTJFPXL,13767,378
11:26:14:519,WNPO_051,deactivate,ask,TJEYBOEKYL,None,None
11:26:15:033,RSMB_782,activate,bid,SXNTXHHPQE,13725,10
11:26:15:591,YIZD_457,activate,bid,APOZOPIXGD,13411,99
11:26:15:831,KDVX_065,activate,bid,WCFMEBQRPQ,13628,560
11:26:16:384,ROEX_888,activate,bid,HHZHSLYOIK,13532,108
11:26:16:556,YFOU_374,activate,bid,HUMWCODEBG,13731,280
11:26:16:636,DJGA_355,activate,bid,OWSRZOXRRH,13677,384
11:26:17:113,XOJB_190,activate,ask,LPMPATLGGE,13786,864
11:26:17:281,XOJB_190,deactivate,ask,USSSLLXVEH,None,None
11:26:17:919,RWFP_299,activate,bid,VJHUMDFKHE,13731,12
11:26:18:373,RWFP_299,deactivate,bid,USXFXWSIVV,None,None
11:26:18:660,RBLJ_404,activate,bid,GJIZHHHJAV,13643,432
11:26:18:991,ONGP_558,activate,ask,ROICFJLQNA,13792,48
11:26:19:162,DOTZ_154,activate,bid,OPNDELLQUL,13674,32
11:26:19:204,FZSQ_738,activate,ask,HLQTCVHBNU,13849,80
11:26:19:215,DOTZ_154,activate,bid,EXFXCGAQBF,13661,200
11:26:19:759,TSDU_755,activate,bid,LZWFLORMNL,13731,72
11:26:19:920,RJHA_711,activate,ask,JQIODXVTLD,13886,288
11:26:20:260,RJHA_711,deactivate,ask,EKSSTXJDFJ,None,None
11:26:20:859,RJHA_711,deactivate,ask,VKMRUYTTHF,None,None
11:26:21:227,GHXZ_344,activate,bid,NSVQVMUBAR,12938,270
11:26:21:371,PLFG_686,activate,bid,RXBUECTVIQ,13716,5
11:26:21:863,LZHC_008,activate,ask,KCKTRHUJPH,13747,45
11:26:22:197,XOJB_190,activate,ask,HMPNMMNLRH,13877,108
11:26:22:282,TLKP_290,activate,bid,OXBJAKJQCS,13662,180
11:26:22:913,LVBW_250,activate,ask,EDJSHANIUD,13755,120
11:26:23:543,GHHY_942,activate,ask,OCOVMEGMRQ,13754,64
11:26:23:799,CIUN_584,activate,bid,YQDUCAHPSF,13721,36
11:26:24:347,ZABL_910,activate,ask,ANJMSLWUIZ,13833,540
11:26:24:693,LVZD_988,activate,ask,GILGIDPNGG,13735,144
11:26:25:176,LVZD_988,deactivate,ask,SJRYQSRQZY,None,None
11:26:25:805,MDWV_305,activate,ask,ZTDVUOVLDH,13763,240
11:26:26:431,YCMY_801,activate,ask,VAZDSIBTYP,13732,294
11:26:26:619,DJGA_355,activate,ask,PMQXGIYAQC,13781,288
11:26:27:213,JVMG_863,activate,bid,OHCZQFLTKN,13647,120
11:26:27:368,NCDC_493,activate,ask,CNBOERXOEH,13736,126
11:26:27:501,TSDU_755,activate,bid,ZDMVSHGBXV,13712,72
11:26:27:978,RBLJ_404,activate,bid,JAGDCHMIFF,13266,160
11:26:28:561,AJWE_569,activate,bid,BQUWPWAFRX,13443,96
11:26:29:156,GHHY_942,activate,bid,UPYKJOJXTN,13683,30
11:26:29:622,TFST_877,activate,bid,AEUFMRQFJC,13727,128
11:26:29:848,TFST_877,deactivate,ask,YEAHIKDFYM,None,None
11:26:30:265,TFST_877,deactivate,ask,EWHCNKBVUX,None,None
11:26:30:822,JHTZ_953,activate,ask,ZRENFBOVJW,13787,360
11:26:30:934,JHTZ_953,activate,bid,CXTQGCNQEM,13727,90
11:26:31:094,GHHY_942,activate,bid,MGWEBDWCLH,13672,216
11:26:31:550,YIZD_457,activate,ask,QZKMYATLWJ,13769,32
11:26:31:685,FJGE_609,activate,ask,VVUEYZEAEN,13850,135
11:26:31:803,YLKV_982,activate,ask,KVBIFGULMP,13743,720
11:26:32:005,ZAXI_217,activate,bid,VGKUTOJXQY,13731,20
11:26:32:217,TOEY_561,activate,ask,CLETVSOHHT,13745,126
11:26:32:491,TOEY_561,deactivate,ask,GZBHKDKUBA,None,None
11:26:32:764,MDWV_305,activate,bid,JHSZAVTVAP,13510,96
11:26:32:953,AHPS_810,activate,bid,GUSEREDVKP,13402,240
11:26:33:579,AHPS_810,deactivate,ask,SEUSPOXPXN,None,None
11:26:34:237,YIZD_457,activate,ask,RCTDDYKOCW,13768,16
11:26:34:783,PLFG_686,activate,ask,JNLHVZUOSU,13865,80
11:26:35:210,EAVH_368,activate,ask,ALPBIHOROK,13795,48
11:26:35:868,VXLP_960,activate,bid,GVDUFVZGXF,13731,240
11:26:36:514,VXLP_960,activate,bid,FYALIDGTKK,13712,240
11:26:36:890,AIWX_780,activate,ask,QCCOIBDDBP,13766,96
11:26:37:023,WXPU_028,activate,ask,IWPCEOJHHD,14154,72
11:26:37:303,TLKP_290,activate,bid,SMEXNXTKPF,13426,120
11:26:37:968,JVMG_863,activate,bid,QLPGRFLLNN,13302,120
11:26:38:182,ZTBU_684,activate,ask,UTPBMCDDKV,13797,72
11:26:38:756,CIUN_584,activate,ask,VOFQDBBLCB,13735,168
11:26:38:885,TOEY_561,activate,bid,GQZRXTFZTD,13646,192
11:26:39:050,TOEY_561,deactivate,bid,AJBXTUEQGQ,None,None
11:26:39:266,VDYK_729,activate,ask,XAOEESNUFQ,13796,375
11:26:39:591,PLPT_189,activate,ask,OIKRYRWOJY,13846,672
11:26:39:598,ROEX_888,activate,ask,JYQVXOINAC,13766,108
11:26:39:919,GMCR_054,activate,bid,GRZLCBEJFQ,13710,112
11:26:40:197,NCDC_493,activate,ask,GQFGYXNQUP,13736,20
11:26:40:822,NCDC_493,deactivate,ask,WXXPQGWNGX,None,None
11:26:41:501,LAQV_775,activate,ask,TVATONGRHF,13748,180
11:26:41:587,VXLP_960,activate,bid,RSSTQTOSTQ,13599,360
11:26:42:179,RPVI_427,activate,bid,SIZANMDWEM,13717,256
11:26:42:850,RPVI_427,deactivate,ask,ISGJXCYQZK,None,None
11:26:43:231,MCWL_141,activate,ask,GRCGJQXGVT,14305,105
11:26:43:259,PUUJ_280,activate,ask,RFJRVQVXUM,13732,192
11:26:43:373,VDYK_729,activate,bid,MWKEGVTEWH,13593,216
11:26:43:798,LMCM_188,activate,bid,EVTZEBWKAG,13722,48
11:26:44:296,PMWA_283,activate,bid,KZNRDCMYVH,13602,450
11:26:44:844,YIZD_457,activate,ask,RSGJSPVLQA,13989,60
11:26:45:321,PUUJ_280,activate,bid,JDVMKYBJOC,13522,200
11:26:45:908,RSMB_782,activate,ask,WFENQIGICE,13753,225
11:26:46:085,LVZD_988,activate,bid,SQNIEPWGDQ,13707,192
11:26:46:543,PCSH_366,activate,bid,LOGJYKQXET,13728,180
11:26:46:909,LVZD_988,activate,ask,UEVSVVRDTW,13743,24
11:26:47:007,AGKW_757,activate,ask,YLXLHVIHKQ,14015,24
11:26:47:485,HPOX_202,activate,bid,KFIJUDFGNN,13506,216
11:26:47:743,RSMB_782,activate,bid,RCNPORLWRZ,13711,270
11:26:48:126,TOEY_561,activate,bid,YGVCNTIADS,13727,144
11:26:48:230,AIWX_780,activate,ask,MMLQOXYHNI,14227,24
11:26:48:809,WTJS_734,activate,bid,VEVMCVOMKV,13643,24
11:26:48:902,RPVI_427,activate,bid,YTCDABFLDP,13710,192
11:26:49:343,VDYK_729,activate,bid,PLRUITMXOC,13722,144
11:26:49:765,TSDU_755,activate,ask,YYOIAZQCMV,13892,24
11:26:49:953,YKYS_500,activate,bid,PVSWBOIPLJ,13695,90
11:26:49:999,YKYS_500,activate,ask,TWAURXCUJL,13770,144
11:26:50:320,MUMV_408,activate,bid,QEVLAXFGPQ,13680,240
11:26:50:623,MUMV_408,activate,ask,TGBLLLAAGB,13981,64
11:26:50:637,AJWE_569,activate,bid,ORPQWYIQGM,13705,32
11:26:50:759,KIUK_592,activate,ask,KVVBEXOGMP,13753,120
11:26:51:371,YXZW_561,activate,ask,PLJNDTYJFM,13780,72
11:26:51:680,WXPU_028,activate,ask,HNCJHVAGSE,13733,112
11:26:52:283,LVZD_988,activate,ask,MGODQHVMXU,14333,240
11:26:52:780,TFST_877,activate,ask,LKUDYDNCPA,13786,84
11:26:53:359,LVBW_250,activate,ask,GCIDNRGMRI,13740,12
11:26:53:805,PLFG_686,activate,ask,HYJIWNFAWU,13733,108
11:26:54:286,VXLP_960,activate,bid,IFVOUFCJPB,13722,135
11:26:54:923,YFOU_374,activate,ask,XKHKQVDCYD,13880,135
11:26:55:141,TCUR_853,activate,ask,DHNNBCBXOU,13848,48
11:26:55:828,MUMV_408,activate,ask,ZMIOJXGTQB,13822,60
11:26:55:994,MUMV_408,deactivate,ask,LMEOQLOPHI,None,None
11:26:56:543,VSND_685,activate,ask,GEJOQQGFOJ,14236,300
11:26:56:852,YIZD_457,activate,bid,NZFKMUJGMC,13713,270
11:26:57:379,PLPT_189,activate,ask,DXWZFHBWFC,13732,96
11:26:57:412,RSMB_782,activate,bid,IGDSLBCCXX,13667,28
11:26:57:772,DOTZ_154,activate,ask,KZZCUJMRRE,13878,40
11:26:57:816,RPVI_427,activate,ask,RLYFPYBAOC,13788,15
11:26:58:243,WNPO_051,activate,ask,PPFONMPVKQ,14184,120
11:26:58:481,XOJB_190,activate,bid,XVUVZXATZN,13667,108
11:26:58:650,EDAZ_814,activate,ask,SJITSXARIM,13733,132
11:26:58:662,VXLP_960,activate,bid,JBDSCOYUCD,13629,96
11:26:58:913,JHNQ_723,activate,ask,YEQOXWUJJZ,14019,120
11:26:59:243,YIZD_457,activate,ask,ALGFHJVZZL,13927,84
11:26:59:755,TFST_877,activate,ask,SIRDWXZTHL,13901,576
11:27:00:000,TFST_877,deactivate,bid,BWXOXILFCG,None,None
11:27:00:086,WTJS_734,activate,bid,ZNEKGDZFBR,13679,120
11:27:00:410,AGKW_757,activate,ask,BIHXPRCTCM,13732,720
11:27:01:098,ROEX_888,activate,bid,SYFYRAJCOJ,13527,120
11:27:01:139,GMCR_054,activate,bid,MZKHEUYVVJ,13676,60
11:27:01:644,VCIO_035,activate,ask,RPLXLIHYEG,13788,420
11:27:02:253,LAQV_775,activate,ask,CZEGSAREWN,13766,21
11:27:02:380,NKSJ_645,activate,bid,IWKKLOEYEC,13500,192
11:27:02:759,SUEP_957,activate,ask,OXDTKODUBY,13932,480
11:27:02:981,SUEP_957,deactivate,bid,PXMIBROFTH,None,None
11:27:03:661,SUEP_957,deactivate,ask,WVAJLKYNQE,None,None
11:27:04:324,PLPT_189,activate,bid,IFYEHUNPTI,13698,42
11:27:04:798,PLPT_189,deactivate,ask,KXIGLQHMDT,None,None
11:27:05:107,TSAO_461,activate,bid,RQHDBRRBGZ,13723,108
11:27:05:399,RBLJ_404,activate,bid,VORMWLOBLV,13614,48
11:27:05:899,TCUR_853,activate,ask,GHYEZMYWXM,13759,150
11:27:06:295,LAQV_775,activate,ask,VCPPTWAQWE,13732,216
11:27:06:321,MCWL_141,activate,ask,IWERTDTHSE,13742,120
11:27:06:900,BFDD_288,activate,ask,DGKKOARUJT,13808,216
11:27:07:260,GHXZ_344,activate,ask,FAZZPUIKNV,13975,60
11:27:07:670,NKSJ_645,activate,ask,RCHTBZHLWJ,13777,96
11:27:07:976,FJGE_609,activate,bid,SLVTMULBDZ,13628,96
11:27:08:037,YFOU_374,activate,bid,JMEKLGDKIG,13730,288
11:27:08:057,LVBW_250,activate,ask,UUPZFQMAPR,13881,120
11:27:08:699,CLPE_513,activate,ask,LNUPLOBNXY,13856,180
11:27:08:887,EAVH_368,activate,bid,YPNBWXVQOT,13690,36
11:27:09:349,NKSJ_645,activate,ask,FITDXTXYBW,13742,240
11:27:09:733,QQKN_297,activate,ask,BKWEGYQYAF,13732,48
11:27:10:285,LVBW_250,activate,bid,JZMSVXCQMT,13581,72
11:27:10:400,YKYS_500,activate,ask,UHOHESSLXY,13900,24
11:27:10:700,SUEP_957,activate,ask,NBROACIGOS,13733,32
11:27:11:312,RSMB_782,activate,ask,XSBECAYGHT,13805,90
11:27:11:513,TOEY_561,activate,ask,KDRXTFLKUC,13939,48
11:27:11:647,NFCJ_991,activate,bid,EAZZLCQQWE,13596,12
11:27:11:795,ONGP_558,activate,bid,NVTNHMISMX,13713,216
11:27:12:414,ONGP_558,deactivate,bid,PJSMPMUHGV,None,None
11:27:12:500,ONGP_558,deactivate,ask,CYTZBYDDUL,None,None
11:27:12:552,GFKB_410,activate,bid,NSRGOHPOTO,13711,80
11:27:12:979,SYIY_540,activate,ask,UGCOUFRHMC,13765,252
11:27:13:270,TKNN_074,activate,ask,QMEZSPREPA,13738,120
11:27:13:536,LWCA_600,activate,ask,XYTTBJUAWZ,13732,420
11:27:14:053,AIWX_780,activate,bid,RHLTHBDMIF,13718,36
11:27:14:191,ILQT_147,activate,bid,ICCWGIDSDZ,13725,360
11:27:14:496,HPOX_202,activate,ask,ASJHRWUJQH,13742,180
11:27:15:050,FZSQ_738,activate,ask,RTESXSVLTH,13952,320
11:27:15:319,PCSH_366,activate,ask,SSAKNHJWFD,13783,24
11:27:15:550,GZTK_332,activate,ask,HFQBXKQXEP,13734,42
11:27:15:586,YKYS_500,activate,bid,EKPESLENCK,13646,63
11:27:16:276,SGQU_037,activate,bid,RMSUXSGWMC,13724,60
11:27:16:534,NKSJ_645,activate,bid,VSHWISPFLO,13715,72
11:27:16:737,ILQT_147,activate,ask,QIUIWHKKSQ,13781,288
11:27:17:193,VBWU_693,activate,bid,JWARJYEBER,13562,16
11:27:17:245,RWFP_299,activate,ask,RVFFAEXNYP,13738,100
11:27:17:318,RWFP_299,deactivate,bid,SXNTXHHPQE,None,None
11:27:18:017,VDYK_729,activate,bid,DYSNYHGCZM,13293,540
11:27:18:226,PCSH_366,activate,bid,EJUVYTLIPQ,13516,48
11:27:18:583,RWFP_299,activate,ask,QGMSNSGHXW,13805,120
11:27:18:865,KDVX_065,activate,ask,INYZVOWTLL,13791,12
11:27:19:320,AJWE_569,activate,ask,GEAYMNVTMF,13760,36
11:27:19:539,GFKB_410,activate,bid,XPSIKLBQJT,13724,56
11:27:20:172,KJDQ_398,activate,bid,SSSKWEKXBD,13666,96
11:27:20:640,TSAO_461,activate,bid,CEGQMNFFBB,13596,432
11:27:21:279,YLKV_982,activate,ask,YUJNJIXYFT,13735,216
11:27:21:551,PCSH_366,activate,bid,YYZKLSPPZE,13035,36
11:27:21:791,LVZD_988,activate,bid,LMCNKBASWL,13260,360
11:27:22:254,GZTK_332,activate,bid,BWYSRGLBDZ,13315,324
11:27:22:875,CLPE_513,activate,ask,SLMTJMQURN,13779,60
11:27:23:450,CLPE_513,deactivate,ask,VWPIIVWWPG,None,None
11:27:23:510,FZSQ_738,activate,ask,XGLOYTEKLP,13900,108
11:27:23:825,PMWA_283,activate,ask,SXQFSUBKWB,13774,96
