,Unnamed: 0,title,Sentiment
1233,2024, priyankagandhi  surprising when congress govt did amendments through than president in  article     it was constitutional n if bjp govt does it becomes unconstitutional,1
1234,2028,we have given  years to  article     let us give at least  without it,0
1235,2030,nc moves sc challenging presidential order on  article      india news   dailynewsindiacomncmovesscch    …,1
1236,2031,bjp district jammu west celebrates abrogation of  article     in presence of mp sh mpjugalkishore  former state president  ex minister sh satsharmaca   and bjp general secretary org sh   along with other party leaders at rehari colony jammu ,0
1237,2032,heroes who made  article     obsoleter modi shah d only ppl behind dis massive successder r few other leaders who must b remembered paid respectsome of dem have laid down their life d super hero national security adviser ajit doval   postcardnewseveryindianm    …  via postcardnews,0
1238,2033,this fatso has no clue whatsoever he was completely in the dark a day before  article     was scrapped,0
1239,2034,unlike wmd lie that allowed the entire west  un to destroy a sovereign country the jihadi terrorists are for real and can use this opportunity to create mayhem there so it is right of govt to handle the situation as required  article     is none of your business so get lost,1
1240,2035,look at your people man they are openly confessing about pak sponsored terrorism in kashmirthey are threatening india that they will create unrest in india after scrapping of  article    i mean will you please comment on this ,0
1241,2036, unsc  kashmir  indiaforkashmir   abhi katora leke kaha ja rahe ho world stands with india removal of  article     is an internal matter of india and we indians proud on the decision taken by the government currently your situation is like  ,1
1242,2037,sc expresses anguish over filing of defective petitions on  article     the cji said he spent  minutes reading the petition on  article     but could not make out anything      ,0
1243,2038,article     was a time gainer its spirit had been eroded by nehru himself before his death he sought progress on total integration of the state with india kashmir leaders were ensnared into a trap and they fell it is good that they removed this deceptive mask,1
1244,2039,these images show pakistan is planning something sinister after india’s  article     move   theprintinopinionthese    …  via theprintindia,0
1245,2041,important to mention that at unsc  both france  us backed india firmly saying that abrogation of  article     in kashmir is indias internal matter china was critical of india and was supported by uk for having a public statement but failed to find consensus india prevailed,0
1246,2042,what the ex ias is opposing is  article     be aise of more then  soldiers have been marteyeddue to which child marriage was happeningbecause of they had seperate flag separate constitution and earlier sperate pm and separate president also which was removed by shastri ji,1
1247,2043,house of common termed abrogation of  article     as attack on the political status of kashmir  its right to self government  british mps demands un  to bring the matter in security council kashmirwantsfreedom  indianterroristarmy   gfarooqi  bdutt ,0
1248,2045,the real force behind  article       twittercomnetanyahustat    …,0
1249,2047,article     has india bitten off more than it can chew in kashmir   bbccomnewsworldasi    …,1
1250,2048,disturbing to hear what is happening in kashmir the revocation of  article     is unconstitutional at the very least the pretext in which this was doneterrifying curfews no comms army presencewhy so little comment from the int comm   twittercomreutersstatus    …,0
